ID,Block/Item,Mod,Unlocalised name,Class
6183,null,null,null,null
6184,null,null,null,null
6185,null,null,null,null
6186,null,null,null,null
6187,null,null,null,null
6188,null,null,null,null
6189,null,null,null,null
6190,null,null,null,null
6191,null,null,null,null
6192,null,null,null,null
6193,null,null,null,null
6194,null,null,null,null
6195,null,null,null,null
6196,null,null,null,null
6197,null,null,null,null
6198,null,null,null,null
6199,null,null,null,null
6200,null,null,null,null
6201,null,null,null,null
6202,null,null,null,null
6203,null,null,null,null
6204,null,null,null,null
6205,null,null,null,null
6206,null,null,null,null
6207,null,null,null,null
6208,null,null,null,null
6209,null,null,null,null
6210,null,null,null,null
6211,null,null,null,null
6212,null,null,null,null
6213,null,null,null,null
6214,null,null,null,null
6215,null,null,null,null
6216,null,null,null,null
6217,null,null,null,null
6218,null,null,null,null
6219,null,null,null,null
6220,null,null,null,null
6221,null,null,null,null
6222,null,null,null,null
6223,null,null,null,null
6224,null,null,null,null
6225,null,null,null,null
6226,null,null,null,null
6227,null,null,null,null
6228,null,null,null,null
6229,null,null,null,null
6230,null,null,null,null
6231,null,null,null,null
6232,null,null,null,null
6233,null,null,null,null
6234,null,null,null,null
6235,null,null,null,null
6236,null,null,null,null
6237,null,null,null,null
6238,null,null,null,null
6239,null,null,null,null
6240,null,null,null,null
6241,null,null,null,null
6242,null,null,null,null
6243,null,null,null,null
6244,null,null,null,null
6245,null,null,null,null
6246,null,null,null,null
6247,null,null,null,null
6248,null,null,null,null
6249,null,null,null,null
6250,null,null,null,null
6251,null,null,null,null
6252,null,null,null,null
6253,null,null,null,null
6254,null,null,null,null
6255,null,null,null,null
6256,Item,DartCraft,item.gemForce,bluedart.item.DartItem
6257,Item,DartCraft,item.ingotForce,bluedart.item.DartItem
6258,Item,DartCraft,item.goldenPower,bluedart.item.DartItem
6259,Item,DartCraft,item.forceShard,bluedart.item.DartItem
6260,Item,DartCraft,item.clipboard,bluedart.item.tool.ItemClipboard
6261,Item,DartCraft,item.forceCap,bluedart.item.ItemForceArmor
6262,Item,DartCraft,item.forceTunic,bluedart.item.ItemForceArmor
6263,Item,DartCraft,item.forcePants,bluedart.item.ItemForceArmor
6264,Item,DartCraft,item.forceBoots,bluedart.item.ItemForceArmor
6265,Item,DartCraft,item.forceArrow,bluedart.item.DartItem
6266,Item,DartCraft,item.fortuneCookie,bluedart.item.ItemFortuneCookie
6267,Item,DartCraft,item.fortune,bluedart.item.ItemFortune
6268,Item,DartCraft,item.forcePack,bluedart.item.tool.ItemForcePack
6269,Item,DartCraft,item.forceTome,bluedart.item.ItemForceTome
6270,Item,DartCraft,item.forceSword,bluedart.item.tool.ItemForceSword
6271,Item,DartCraft,item.forceRod,bluedart.item.tool.ItemForceRod
6272,Item,DartCraft,item.powerSaw,bluedart.item.tool.ItemPowerSaw
6273,Item,DartCraft,item.powerDrill,bluedart.item.tool.ItemPowerDrill
6274,Item,DartCraft,item.forcePickaxe,bluedart.item.tool.ItemForcePickaxe
6275,Item,DartCraft,item.upgradeCore,bluedart.item.ItemUpgradeCore
6276,Item,DartCraft,item.nuggetForce,bluedart.item.DartItem
6277,Item,DartCraft,item.forceSpade,bluedart.item.tool.ItemForceSpade
6278,Item,DartCraft,item.forceStick,bluedart.item.DartItem
6279,Item,DartCraft,item.forceAxe,bluedart.item.tool.ItemForceAxe
6280,Item,DartCraft,item.forceGear,bluedart.item.DartItem
6281,Item,DartCraft,item.forceBow,bluedart.item.tool.ItemForceBow
6282,Item,DartCraft,item.forceShears,bluedart.item.tool.ItemForceShears
6283,Item,DartCraft,item.cratedForceGems,bluedart.item.ItemCrate
6284,Item,DartCraft,item.enderPack,bluedart.item.tool.ItemEnderPack
6285,Item,DartCraft,item.rawLambchop,bluedart.item.ItemDartFood
6286,Item,DartCraft,item.cookedLambchop,bluedart.item.ItemDartFood
6287,Item,DartCraft,item.forceHammer,bluedart.item.tool.ItemDartHammer
6288,Item,DartCraft,item.forceBucket,bluedart.item.tool.ItemForceBucket
6289,Item,DartCraft,item.forceContainer,bluedart.item.ItemForceContainer
6290,Item,DartCraft,item.milkContainer,bluedart.item.ItemMilkContainer
6291,Item,DartCraft,item.forceBelt,bluedart.item.tool.ItemForceBelt
6292,Item,DartCraft,item.entityBottle,bluedart.item.ItemEntityBottle
6293,Item,DartCraft,item.forceFlask,bluedart.item.tool.ItemForceFlask
6294,Item,DartCraft,item.forceWrench,bluedart.item.tool.ItemForceWrench
6295,Item,DartCraft,item.forceMitts,bluedart.item.tool.ItemForceMitts
6296,Item,DartCraft,item.memberCard,bluedart.item.tool.ItemMemberCard
6297,Item,DartCraft,item.lootBag,bluedart.item.tool.ItemLootBag
6298,Item,DartCraft,item.magnet,bluedart.item.tool.ItemMagnet
6299,Item,DartCraft,item.itemTear,bluedart.item.ItemTear
6300,Item,DartCraft,item.itemClaw,bluedart.item.DartItem
6301,Item,DartCraft,item.inertCore,bluedart.item.ItemInertCore
6302,null,null,null,null
6303,Item,DartCraft,item.soulWafer,bluedart.item.ItemSoulWafer
6304,Item,DartCraft,item.tileBox,bluedart.item.ItemTileBox
6305,Item,DartCraft,item.mudora,bluedart.item.ItemMudora
6306,Item,DartCraft,item.forcePipe,bluedart.transport.ItemForcePipe
6307,Item,DartCraft,item.dartResource,bluedart.item.ItemResource
6308,Item,DartCraft,item.null,bluedart.item.tool.ItemBaconator
6309,null,null,null,null
6310,null,null,null,null
6311,null,null,null,null
6312,null,null,null,null
6313,null,null,null,null
6314,null,null,null,null
6315,null,null,null,null
6316,null,null,null,null
6317,null,null,null,null
6318,null,null,null,null
6319,null,null,null,null
6320,null,null,null,null
6321,null,null,null,null
6322,null,null,null,null
6323,null,null,null,null
6324,null,null,null,null
6325,null,null,null,null
6326,null,null,null,null
6327,null,null,null,null
6328,null,null,null,null
6329,null,null,null,null
6330,null,null,null,null
6331,null,null,null,null
6332,null,null,null,null
6333,null,null,null,null
6334,null,null,null,null
6335,null,null,null,null
6336,null,null,null,null
6337,null,null,null,null
6338,null,null,null,null
6339,null,null,null,null
6340,null,null,null,null
6341,null,null,null,null
6342,null,null,null,null
6343,null,null,null,null
6344,null,null,null,null
6345,null,null,null,null
6346,null,null,null,null
6347,null,null,null,null
6348,null,null,null,null
6349,null,null,null,null
6350,null,null,null,null
6351,null,null,null,null
6352,null,null,null,null
6353,null,null,null,null
6354,null,null,null,null
6355,null,null,null,null
6356,null,null,null,null
6357,Item,WR-CBE|Addons,item.wrcbe_addons:triangulator,codechicken.wirelessredstone.addons.ItemWirelessTriangulator
6358,Item,WR-CBE|Addons,item.wrcbe_addons:remote,codechicken.wirelessredstone.addons.ItemWirelessRemote
6359,Item,WR-CBE|Addons,item.wrcbe_addons:sniffer,codechicken.wirelessredstone.addons.ItemWirelessSniffer
6360,Item,WR-CBE|Addons,item.wrcbe_addons:wirelessmap,codechicken.wirelessredstone.addons.ItemWirelessMap
6361,Item,WR-CBE|Addons,item.wrcbe_addons:tracker,codechicken.wirelessredstone.addons.ItemWirelessTracker
6362,Item,WR-CBE|Addons,item.wrcbe_addons:rep,codechicken.wirelessredstone.addons.ItemREP
6363,Item,WR-CBE|Addons,item.wrcbe_addons:psniffer,codechicken.wirelessredstone.addons.ItemPrivateSniffer
6364,null,null,null,null
6365,null,null,null,null
6366,null,null,null,null
6367,null,null,null,null
6368,null,null,null,null
6369,null,null,null,null
6370,null,null,null,null
6371,null,null,null,null
6372,null,null,null,null
6373,null,null,null,null
6374,null,null,null,null
6375,null,null,null,null
6376,null,null,null,null
6377,null,null,null,null
6378,null,null,null,null
6379,null,null,null,null
6380,null,null,null,null
6381,null,null,null,null
6382,null,null,null,null
6383,null,null,null,null
6384,null,null,null,null
6385,null,null,null,null
6386,null,null,null,null
6387,null,null,null,null
6388,null,null,null,null
6389,null,null,null,null
6390,null,null,null,null
6391,null,null,null,null
6392,null,null,null,null
6393,null,null,null,null
6394,null,null,null,null
6395,null,null,null,null
6396,null,null,null,null
6397,null,null,null,null
6398,null,null,null,null
6399,null,null,null,null
6400,null,null,null,null
6401,null,null,null,null
6402,null,null,null,null
6403,null,null,null,null
6404,null,null,null,null
6405,null,null,null,null
6406,Item,WR-CBE|Core,item.wrcbe_core:obsidianStick,net.minecraft.item.Item
6407,Item,WR-CBE|Core,item.wrcbe_core:stoneBowl,net.minecraft.item.Item
6408,Item,WR-CBE|Core,item.wrcbe_core:retherPearl,net.minecraft.item.Item
6409,Item,WR-CBE|Core,item.wrcbe_core:wirelessTransceiver,net.minecraft.item.Item
6410,Item,WR-CBE|Core,item.wrcbe_core:blazeTransceiver,net.minecraft.item.Item
6411,Item,WR-CBE|Core,item.wrcbe_core:recieverDish,net.minecraft.item.Item
6412,Item,WR-CBE|Core,item.wrcbe_core:blazeRecieverDish,net.minecraft.item.Item
6413,null,null,null,null
6414,null,null,null,null
6415,null,null,null,null
6416,null,null,null,null
6417,null,null,null,null
6418,null,null,null,null
6419,null,null,null,null
6420,null,null,null,null
6421,null,null,null,null
6422,null,null,null,null
6423,null,null,null,null
6424,null,null,null,null
6425,null,null,null,null
6426,Item,WR-CBE|Logic,item.wrcbe_logic:wirelesspart,codechicken.wirelessredstone.logic.ItemWirelessPart
6427,null,null,null,null
6428,null,null,null,null
6429,null,null,null,null
6430,null,null,null,null
6431,null,null,null,null
6432,null,null,null,null
6433,null,null,null,null
6434,null,null,null,null
6435,null,null,null,null
6436,null,null,null,null
6437,null,null,null,null
6438,null,null,null,null
6439,null,null,null,null
6440,null,null,null,null
6441,null,null,null,null
6442,null,null,null,null
6443,null,null,null,null
6444,null,null,null,null
6445,null,null,null,null
6446,null,null,null,null
6447,null,null,null,null
6448,null,null,null,null
6449,null,null,null,null
6450,null,null,null,null
6451,null,null,null,null
6452,null,null,null,null
6453,null,null,null,null
6454,null,null,null,null
6455,null,null,null,null
6456,null,null,null,null
6457,null,null,null,null
6458,null,null,null,null
6459,null,null,null,null
6460,null,null,null,null
6461,null,null,null,null
6462,null,null,null,null
6463,null,null,null,null
6464,null,null,null,null
6465,null,null,null,null
6466,null,null,null,null
6467,null,null,null,null
6468,null,null,null,null
6469,null,null,null,null
6470,null,null,null,null
6471,null,null,null,null
6472,null,null,null,null
6473,null,null,null,null
6474,null,null,null,null
6475,null,null,null,null
6476,null,null,null,null
6477,null,null,null,null
6478,null,null,null,null
6479,null,null,null,null
6480,null,null,null,null
6481,null,null,null,null
6482,null,null,null,null
6483,null,null,null,null
6484,null,null,null,null
6485,null,null,null,null
6486,null,null,null,null
6487,null,null,null,null
6488,null,null,null,null
6489,null,null,null,null
6490,null,null,null,null
6491,null,null,null,null
6492,null,null,null,null
6493,null,null,null,null
6494,null,null,null,null
6495,null,null,null,null
6496,null,null,null,null
6497,null,null,null,null
6498,Item,Billund,item.billbrick,dan200.billund.shared.ItemBrick
6499,null,null,null,null
6500,null,null,null,null
6501,null,null,null,null
6502,null,null,null,null
6503,null,null,null,null
6504,null,null,null,null
6505,null,null,null,null
6506,null,null,null,null
6507,null,null,null,null
6508,null,null,null,null
6509,null,null,null,null
6510,null,null,null,null
6511,null,null,null,null
6512,null,null,null,null
6513,null,null,null,null
6514,null,null,null,null
6515,null,null,null,null
6516,null,null,null,null
6517,null,null,null,null
6518,null,null,null,null
6519,null,null,null,null
6520,null,null,null,null
6521,null,null,null,null
6522,null,null,null,null
6523,null,null,null,null
6524,null,null,null,null
6525,null,null,null,null
6526,null,null,null,null
6527,null,null,null,null
6528,null,null,null,null
6529,null,null,null,null
6530,null,null,null,null
6531,null,null,null,null
6532,null,null,null,null
6533,null,null,null,null
6534,null,null,null,null
6535,null,null,null,null
6536,null,null,null,null
6537,null,null,null,null
6538,null,null,null,null
6539,null,null,null,null
6540,null,null,null,null
6541,null,null,null,null
6542,null,null,null,null
6543,null,null,null,null
6544,null,null,null,null
6545,null,null,null,null
6546,null,null,null,null
6547,null,null,null,null
6548,null,null,null,null
6549,null,null,null,null
6550,null,null,null,null
6551,null,null,null,null
6552,null,null,null,null
6553,null,null,null,null
6554,null,null,null,null
6555,null,null,null,null
6556,null,null,null,null
6557,null,null,null,null
6558,null,null,null,null
6559,null,null,null,null
6560,null,null,null,null
6561,null,null,null,null
6562,null,null,null,null
6563,null,null,null,null
6564,null,null,null,null
6565,null,null,null,null
6566,null,null,null,null
6567,null,null,null,null
6568,null,null,null,null
6569,null,null,null,null
6570,null,null,null,null
6571,null,null,null,null
6572,null,null,null,null
6573,null,null,null,null
6574,null,null,null,null
6575,null,null,null,null
6576,null,null,null,null
6577,null,null,null,null
6578,null,null,null,null
6579,null,null,null,null
6580,null,null,null,null
6581,null,null,null,null
6582,null,null,null,null
6583,null,null,null,null
6584,null,null,null,null
6585,null,null,null,null
6586,null,null,null,null
6587,null,null,null,null
6588,null,null,null,null
6589,null,null,null,null
6590,null,null,null,null
6591,null,null,null,null
6592,null,null,null,null
6593,null,null,null,null
6594,null,null,null,null
6595,null,null,null,null
6596,null,null,null,null
6597,null,null,null,null
6598,null,null,null,null
6599,null,null,null,null
6600,null,null,null,null
6601,null,null,null,null
6602,null,null,null,null
6603,null,null,null,null
6604,null,null,null,null
6605,null,null,null,null
6606,null,null,null,null
6607,null,null,null,null
6608,null,null,null,null
6609,null,null,null,null
6610,null,null,null,null
6611,null,null,null,null
6612,null,null,null,null
6613,null,null,null,null
6614,null,null,null,null
6615,null,null,null,null
6616,null,null,null,null
6617,null,null,null,null
6618,null,null,null,null
6619,null,null,null,null
6620,null,null,null,null
6621,null,null,null,null
6622,null,null,null,null
6623,null,null,null,null
6624,null,null,null,null
6625,Item,QuantumCraft,item.quantumdust,dan200.quantum.shared.ItemQuantumDust
6626,Item,QuantumCraft,item.quantumeos,dan200.quantum.shared.ItemEOS
6627,Item,QuantumCraft,item.quantumgoggles,dan200.quantum.shared.ItemQuantumGoggles
6628,null,null,null,null
6629,null,null,null,null
6630,null,null,null,null
6631,null,null,null,null
